Store_ID,Platform,Product_Count,Monthly_Revenue,Avg_Discount_%,Return_Rate_%
1908,StoreHippo,227,348254,28.26,2.74
1909,Martjack,728,1812690,25.92,1.22
1910,Squarespace,872,900012,29.89,5.56
1911,Squarespace,144,1514261,5.56,3.27
1912,StoreHippo,157,1424736,7.82,4.42
1913,Weebly,358,96233,20.24,6.47
1914,Weebly,556,1296356,25.51,4.94
1915,Volusion,87,501448,12.13,6.2
1916,Shopmatic,592,798810,10.98,5.44
1917,Paytm Mall,560,1053941,24.67,7.4
1918,BigCommerce,402,156311,6.41,7.06
1919,Custom,38,1657273,14.23,5.34
1920,Dukaan,702,1869095,17.65,6.79
1921,Instamojo,469,1500530,19.01,8.74
1922,Custom,93,546246,23.22,4.32
1923,OpenCart,592,1909062,13.87,4.13
1924,Weebly,958,79709,20.32,7.64
1925,Dukaan,684,1732185,19.63,5.83
1926,Instamojo,295,1098939,18.69,0.71
1927,Custom,67,1895366,21.01,8.92
1928,Weebly,230,544829,11.49,0.31
1929,Shopify,874,446456,7.12,7.48
1930,Dukaan,939,1563993,7.98,7.59
1931,BigCommerce,670,95689,10.61,9.53
1932,StoreHippo,641,1362656,17.5,0.54
1933,Paytm Mall,714,948704,26.01,5.97
1934,Magento,559,1713938,22.53,4.28
1935,Kartrocket,728,225037,24.73,3.31
1936,WooCommerce,210,258606,13.77,0.9
1937,Shopify,334,1099458,15.12,5.63
1938,Paytm Mall,920,1512016,14.84,4.79
1939,Shopmatic,582,1990235,9.8,1.05
1940,BigCommerce,680,829110,6.53,6.12
1941,StoreHippo,799,1224441,19.77,7.38
1942,Magento,581,1079516,29.73,7.67
1943,OpenCart,919,1746609,9.17,9.05
1944,Zepo,777,1522617,6.17,4.09
1945,Weebly,132,1562532,24.49,9.53
1946,Squarespace,189,78885,11.31,8.65
1947,Unicommerce,487,1793992,25.74,2.97
1948,Martjack,697,446419,22.6,1.59
1949,WooCommerce,940,765601,28.64,4.35
1950,Magento,33,445460,15.22,4.02
1951,OpenCart,734,410466,21.55,5.76
1952,Dukaan,307,1082833,16.62,5.83
1953,Magento,926,1429339,20.76,7.5
1954,Weebly,208,71584,16.24,5.1
1955,OpenCart,933,1893529,9.72,1.05
1956,Squarespace,174,1803953,17.7,8.58
1957,Paytm Mall,586,869973,18.21,3.1
1958,Zepo,713,603351,25.27,9.71
1959,OpenCart,741,1168844,23.39,1.18
1960,Unicommerce,907,830594,21.59,9.58
1961,Instamojo,490,1749082,7.83,0.91
1962,Custom,94,1478926,23.02,2.31
1963,PrestaShop,296,1556744,17.51,0.47
1964,Weebly,959,1846990,27.35,7.05
1965,OpenCart,664,1269211,28,8.5
1966,Martjack,362,220824,6.38,4.34
1967,Unicommerce,444,800593,25.52,9.29
1968,Custom,590,1494359,5.94,5.9
1969,Volusion,530,1507913,14.18,6.3
1970,BigCommerce,876,650699,18.56,8.45
1971,Shopify,201,1208452,8.7,2.97
1972,Custom,477,1296729,23.66,3.54
1973,Magento,937,734500,5.21,9.06
1974,Squarespace,870,714687,9.21,9.01
1975,Volusion,852,1038167,19.52,9.76
1976,Shopify,83,73331,22.86,9.02
1977,PrestaShop,858,73004,27.92,1.27
1978,Squarespace,279,1337017,22.64,8.24
1979,OpenCart,212,955675,21.79,4.1
1980,Custom,674,1502284,14.86,9.91
1981,Martjack,635,498013,5.03,4.72
1982,Paytm Mall,991,239167,8,5.54
1983,WooCommerce,425,981253,18.36,5.3
1984,BigCommerce,745,1948225,21.88,3.22
1985,Kartrocket,773,1711908,15.44,0.75
1986,Volusion,962,1894053,23.27,8.96
1987,PrestaShop,740,332260,18.05,8.03
1988,Volusion,112,592955,6.85,1.4
1989,Dukaan,449,1435777,9.8,7.77
1990,Magento,673,1697069,26,6.26
1991,Kartrocket,453,1125878,23.12,4.09
1992,Magento,423,1503075,27.37,2.54
1993,PrestaShop,453,1260583,7.94,8.6
1994,WooCommerce,131,646822,29.76,7
1995,Kartrocket,948,1848278,10.24,5.48
1996,WooCommerce,394,1261272,5.29,6.1
1997,PrestaShop,78,1112016,29.94,0.91
1998,Paytm Mall,62,423145,12.03,4.74
1999,Magento,226,1407221,21.7,1.94
2000,WooCommerce,799,444485,9.42,2.08
2001,Kartify,315,844300,19.51,6.61
2002,Volusion,137,735611,27.6,9.11
2003,Kartrocket,551,390053,13,4.04
2004,Custom,241,1707387,21.76,2.08
2005,BigCommerce,185,744089,9.7,6.49
2006,Martjack,662,590022,20.62,8.71
2007,StoreHippo,175,1796365,13.41,7.48
2008,Shopmatic,203,1270985,10.28,8.69
2009,Weebly,109,1532117,12.83,5.37
2010,Shopmatic,113,395744,9.47,7.52
2011,Kartrocket,32,1893441,27.55,1.4
2012,Paytm Mall,992,557173,14.93,3.48
2013,Shopmatic,853,714471,11.13,3.9
2014,Kartrocket,824,1726850,16.21,5.11
2015,Volusion,964,1948761,13.01,9.29
2016,Kartify,761,1736647,23.61,8.74
2017,Magento,853,1310231,29.28,1.35
2018,Shopmatic,823,1565412,15.95,1.73
2019,Martjack,457,1906759,26.53,3.58
2020,Instamojo,557,1770389,19.15,2.91
2021,Volusion,606,1839780,8.93,6.15
2022,BigCommerce,987,482184,22.27,9.03
2023,Kartify,895,1259725,17.84,9.62
2024,Volusion,955,289654,21.27,6.54
2025,Kartrocket,830,477991,27.24,8.38
2026,Shopify,169,1287792,16.01,5.25
2027,Kartify,679,1933578,27.53,2.08
2028,PrestaShop,27,1275745,23.77,5.25
2029,Dukaan,48,860935,17.22,5.55
2030,Volusion,315,708139,20.08,7.42
2031,OpenCart,945,923272,13.14,2.2
2032,Shopify,740,1230403,29.59,3.68
2033,Shopmatic,659,351407,21.68,3.64
2034,Kartrocket,359,1993499,6.1,9.59
2035,PrestaShop,647,367231,13.17,4.44
2036,Kartify,458,625770,20.58,7.55
2037,WooCommerce,163,172989,6.41,7.51
2038,Unicommerce,961,1509192,5.6,2.66
2039,Custom,849,876547,16.25,5.72
2040,Shopify,766,326393,13.32,8.94
2041,Dukaan,538,1867119,15.96,4.75
2042,Martjack,995,1014329,11.57,9.45
2043,WooCommerce,64,684649,9.12,2.14
2044,Squarespace,974,1909608,22.23,0.74
2045,WooCommerce,258,349850,17.86,8.91
2046,Squarespace,971,1904230,10,8.48
2047,Shopify,963,1459761,12.99,9.93
2048,Zepo,174,1989512,19.8,6.79
2049,Magento,200,91139,6.81,9.37
2050,Kartify,234,689207,8.69,8.27
2051,Custom,107,821965,6.83,8.44
2052,Dukaan,275,353446,25.31,5.69
2053,PrestaShop,530,1324332,23.81,3.82
2054,Magento,92,1448558,23.83,9.35
2055,Zepo,950,1035663,22.91,4.32
2056,StoreHippo,198,714006,21.73,5.39
2057,BigCommerce,231,1767479,16.92,4.46
2058,Kartify,824,1848432,21.06,5.65
2059,Weebly,253,1095716,5.96,4.71
2060,Kartrocket,484,1776721,20.54,0.48
2061,StoreHippo,770,914785,24.45,8.82
2062,Paytm Mall,242,1449712,17.51,4.44
2063,Weebly,650,887860,13.94,5.89
2064,PrestaShop,844,1646641,11.94,1.39
2065,Dukaan,283,107939,21.07,0.03
2066,Martjack,226,1544818,22.32,2.45
2067,Magento,626,1971458,26.77,7.05
2068,Weebly,904,73548,13.56,0.99
2069,Unicommerce,753,506437,24.24,9.09
2070,PrestaShop,385,1748413,19.03,2.15
2071,Magento,295,483917,27.07,2.05
2072,Shopmatic,399,494503,18.2,1.82
2073,OpenCart,762,187799,17.94,0.14
2074,Kartify,328,815820,19.45,7.72
2075,Unicommerce,650,231789,23.73,8.75
2076,Squarespace,287,475643,29.12,6.14
2077,StoreHippo,964,1770628,6.84,1.88
2078,Magento,804,1654489,6.34,2.85
2079,WooCommerce,83,1909926,28.44,4.76
2080,WooCommerce,829,484352,18.25,9.54
2081,Magento,369,1999834,20.37,2.47
2082,Dukaan,944,1737745,17.06,7.32
2083,Unicommerce,934,1544201,7.34,4.39
2084,Kartify,513,852009,24.2,2.98
2085,Dukaan,542,1445875,23.68,4.56
2086,Weebly,117,161776,12.79,0.71
2087,WooCommerce,965,935678,12.66,7.99
2088,Shopify,90,1856860,25.95,2.43
2089,Custom,383,832119,6.81,7.25
2090,Unicommerce,589,563624,27.03,0.68
2091,Shopify,821,262803,11.42,9.55
2092,Unicommerce,782,208761,19.82,1.93
2093,Shopmatic,295,1765090,28.4,8.83
2094,Unicommerce,69,547873,21.95,8.09
2095,Kartify,377,407092,15.36,9.68
2096,Magento,747,71341,22.24,4.78
2097,Magento,925,409698,13.6,7.27
2098,Squarespace,947,1304329,11.93,3.71
2099,PrestaShop,583,1992806,29.92,1.84
2100,Martjack,802,358474,23.77,4.43
2101,WooCommerce,504,823429,21.12,1.66
2102,Volusion,103,1448479,13.88,9.82
2103,WooCommerce,918,773776,6.23,0.96
2104,Custom,824,1879003,5.78,5.89
2105,StoreHippo,657,1447527,18.85,6.26
2106,Custom,827,869745,24.05,5.38
2107,Martjack,603,359044,18.43,6.62
2108,Kartrocket,315,128840,26.02,1.16
2109,Martjack,255,1264343,5.84,5.55
2110,Unicommerce,75,211297,14.17,2.87
2111,Kartify,938,922504,10.93,9.4
2112,Dukaan,379,1981375,16.18,7.62
2113,PrestaShop,926,99156,6.81,9.73
2114,Zepo,129,258281,28.85,0.38
2115,WooCommerce,211,137453,10.58,2.85
2116,Instamojo,923,1781765,28.06,1.95
2117,Instamojo,112,1048412,15.65,0.11
2118,BigCommerce,881,75938,29.64,2.42
2119,Instamojo,587,109164,18.85,6.79
2120,WooCommerce,79,497746,28.27,2.31
2121,Weebly,669,773559,5.13,5.09
2122,WooCommerce,58,634570,23.71,8.88
2123,Zepo,559,1408521,27.58,6.94
2124,Dukaan,68,452681,8.49,3.95
2125,StoreHippo,439,1364046,7.4,3.72
2126,Squarespace,656,1781530,15.61,4.56
2127,Instamojo,32,1214395,28.34,1.77
2128,Squarespace,55,1365483,18.56,6.34
2129,Magento,120,531873,18.19,3.64
2130,Squarespace,813,191900,8.53,8.52
2131,Unicommerce,105,1408308,5.02,7.57
2132,Instamojo,535,847653,25.25,6.11
2133,OpenCart,242,454427,7.19,3.64
2134,Shopmatic,357,587857,20.85,2.1
2135,Shopmatic,979,1326542,27.87,7.76
2136,Shopify,185,87860,10.22,4.86
2137,Custom,402,252630,21.63,2.25
2138,Custom,875,1930345,6.97,1.95
2139,OpenCart,914,1621801,20.09,1.65
2140,Volusion,395,718875,9.1,7.77
2141,Paytm Mall,490,645983,23.4,2.29
2142,BigCommerce,809,303078,12.53,5.27
2143,OpenCart,661,816887,16.58,4.52
2144,Kartify,50,418893,19.99,5.8
2145,Kartify,394,1054731,9.28,8.77
2146,Custom,30,1254552,23.54,8.68
2147,PrestaShop,321,765295,12.57,4.51
2148,OpenCart,115,1928798,21.56,0.15
2149,Dukaan,209,1953588,8.96,4.26
2150,BigCommerce,472,1042652,22.2,6.06
2151,Kartify,211,1104212,8.2,5.58
2152,Magento,505,311578,15.63,6.51
2153,OpenCart,285,1437849,11.18,1.54
2154,Unicommerce,443,333816,23.71,6.47
2155,OpenCart,147,1890820,11.55,1.83
2156,BigCommerce,257,1326269,27.04,7.51
2157,BigCommerce,939,571393,27.3,3.39
2158,WooCommerce,374,1099230,9.91,7.1
2159,PrestaShop,959,628921,20.35,0.48
2160,StoreHippo,131,1115719,7.19,4.08
2161,Weebly,847,630222,14.79,7.05
2162,OpenCart,465,1428054,22.83,2.27
2163,BigCommerce,362,677751,21.49,7.95
2164,Shopify,164,175851,20.62,6.31
2165,Martjack,84,603375,12.06,5.88
2166,Dukaan,266,716978,14.45,3.54
2167,Martjack,754,844878,7.57,4.82
2168,Dukaan,509,1987135,22.98,5.97
2169,BigCommerce,844,361011,17.6,4.72
2170,Martjack,458,494244,22.72,6.98
2171,Custom,125,1945109,11.22,4.34
2172,Paytm Mall,200,208272,13.11,2.02
2173,Magento,203,276179,13.36,2.14
2174,Paytm Mall,245,924506,5.64,0.06
2175,Zepo,796,1815401,13.53,3.01
2176,Kartify,809,1601292,25.08,7.49
2177,Custom,928,1316084,27.43,7.94
2178,WooCommerce,108,1741286,17.96,2.02
2179,Kartify,707,400036,16.39,9.59
2180,Shopmatic,549,1318207,5.77,5.02
2181,Dukaan,390,432188,26.98,9.17
2182,Volusion,991,89148,5.33,7.07
2183,Magento,955,1967936,28.62,7.22
2184,Squarespace,932,1250346,17.23,0.85
2185,Kartify,418,485686,13.55,2.2
2186,PrestaShop,125,535287,28.11,0.09
2187,Weebly,290,1936668,5.61,7.16
2188,Weebly,994,1920458,19.54,3.44
2189,Martjack,850,1810399,18.72,7.87
2190,Paytm Mall,522,345901,10.48,3.39
2191,Squarespace,698,128012,15.72,8.19
2192,Paytm Mall,544,1991758,21.31,1.31
2193,Squarespace,868,963475,23.18,1.73
2194,Squarespace,51,1037751,5.02,3.41
2195,Shopify,412,106116,28.42,4.08
2196,WooCommerce,59,194233,9.11,3.49
2197,Shopmatic,679,1130728,10.84,7.64
2198,Shopify,237,156379,11.59,0.97
2199,Weebly,750,1325481,5.95,3.51
2200,Dukaan,101,1119412,8.08,8.37
2201,Volusion,864,271439,29.66,0.67
2202,Zepo,739,1285296,12.88,9.42
2203,WooCommerce,220,1255979,7.88,9.86
2204,Volusion,466,1240411,7.67,0.89
2205,Volusion,863,905876,22.99,2.91
2206,Paytm Mall,447,667397,26.36,3.72
2207,StoreHippo,57,1248835,11.42,7.76
2208,Paytm Mall,230,1241605,5.52,5.96
2209,Martjack,463,447595,10.58,6.44
2210,Instamojo,346,656306,6.41,7.58
2211,BigCommerce,780,1745940,7.58,1.18
2212,Kartrocket,246,1781041,15.79,8.33
2213,Shopify,67,1492669,10.75,7.06
2214,BigCommerce,37,1802289,17.9,5.77
2215,Volusion,931,1968796,11.34,8.9
2216,Martjack,458,1981878,28.51,7
2217,Volusion,826,1838521,27.65,2.02
2218,Zepo,727,1444028,19.17,4.3
2219,Shopify,206,1543359,13.86,4.94
2220,Martjack,364,370057,14.53,0.55
2221,Instamojo,243,576925,15.3,9.55
2222,Magento,849,515994,23.19,1.29
2223,Paytm Mall,507,878457,16.29,6.97
2224,BigCommerce,928,1860853,26.42,5.06
2225,Kartify,896,806547,28.6,0.26
2226,Volusion,868,411652,13.4,9.25
2227,Unicommerce,248,656752,19.02,8.52
2228,Custom,409,1389462,7.38,5.24
2229,Zepo,998,586119,10.01,2.29
2230,Kartify,608,163768,15.34,1.22
2231,StoreHippo,207,821271,10.16,3.63
2232,Instamojo,877,1445812,26.91,2.55
2233,OpenCart,289,927311,8.96,5.07
2234,Instamojo,626,1973378,16.39,9.66
2235,Instamojo,329,962969,20.14,5.75
2236,Zepo,151,1014266,22.3,8.9
2237,BigCommerce,570,679112,14.58,6.51
2238,BigCommerce,91,1066462,26.73,4.75
2239,Volusion,812,1187317,19.21,8.55
2240,Weebly,864,1117406,15.99,4.71
2241,PrestaShop,691,1415764,6.68,8.69
2242,StoreHippo,206,910380,16.62,2.92
2243,Shopmatic,505,119202,25.52,1.29
2244,Paytm Mall,210,349189,20.36,8.55
2245,Volusion,441,267394,25.8,5.87
2246,Volusion,139,1609049,17.35,8.89
2247,Squarespace,239,1300699,7.96,9.38
2248,WooCommerce,72,1992517,5.34,0.54
2249,StoreHippo,753,207699,12.58,5.01
2250,Dukaan,470,327342,22.45,3.75
2251,Magento,431,905953,24.76,6.26
2252,Paytm Mall,662,554655,12.39,7.94
2253,Custom,256,1729335,17.39,2.81
2254,Custom,777,1914483,15.53,5.57
2255,Unicommerce,757,286824,15.26,7.09
2256,Squarespace,739,1610790,10.78,1.34
2257,Squarespace,425,1117979,8.41,8.14
2258,Dukaan,627,1102257,9.92,6.06
2259,Weebly,441,403699,6.38,9.5
2260,Custom,731,1978130,9.95,3.4
2261,Kartrocket,266,1098072,5.23,1.08
2262,Volusion,91,1738124,20.68,5.07
2263,WooCommerce,849,1796228,12.91,0.86
2264,Martjack,204,679674,29.33,9.7
2265,Shopmatic,25,1856242,9.84,0.39
2266,WooCommerce,225,448845,13.65,7.54
2267,Zepo,563,143246,13.95,5.25
2268,Weebly,630,1194440,5.21,3.69
2269,StoreHippo,925,258886,25.98,0.66
2270,Paytm Mall,406,320561,5.8,6.22
2271,Volusion,787,1479608,28.5,5.85
2272,Dukaan,718,1264413,27.3,2.81
2273,Squarespace,95,910931,18.39,9.1
2274,Volusion,196,1343736,18.59,3.04
2275,Unicommerce,846,237646,21.34,4.5
2276,Dukaan,818,1070332,14.68,5.44
2277,Kartify,368,1582337,21.18,1
2278,Kartify,274,833566,6.12,9.32
2279,Kartrocket,856,864107,6.35,3.75
2280,Instamojo,721,1355257,16.43,0.81
2281,Unicommerce,327,1564059,18.74,3.87
2282,Paytm Mall,364,1794499,27.2,6
2283,Magento,146,585620,7.62,5.14
2284,OpenCart,956,829105,25.57,6.95
2285,Paytm Mall,306,855609,10.25,0.55
2286,Kartrocket,785,966992,14.85,2.85
2287,Squarespace,744,270326,12.92,8.19
2288,StoreHippo,781,773807,15,0.8
2289,Dukaan,615,1360425,8.76,8.55
2290,Martjack,506,369248,17.59,0.92
2291,Volusion,402,396479,25.04,8.34
2292,Unicommerce,425,1475658,16.04,3.61
2293,Volusion,407,1179306,17.27,6.12
2294,Unicommerce,544,1496743,26.22,1.53
2295,OpenCart,576,1336050,22.65,0.66
2296,Kartrocket,658,340477,17.26,2.16
2297,Zepo,957,333817,11.44,1.28
2298,Zepo,645,950853,27.12,3.12
2299,Martjack,964,1663734,19.43,5.14
2300,Dukaan,295,303017,10.53,5.89
2301,WooCommerce,519,701824,11.73,7.9
2302,StoreHippo,736,383245,25.08,6.56
2303,Kartify,356,859253,6.1,6.09
2304,Dukaan,969,1124070,29.8,4.12
2305,StoreHippo,951,1722341,8.26,4.74
2306,Instamojo,500,1486803,24.9,4.15
2307,Kartrocket,916,1828096,14.87,8.42
2308,Martjack,930,424842,17.31,2.3
2309,Zepo,992,423704,27.02,0.06
2310,BigCommerce,292,1492627,15.32,6.51
2311,Shopify,939,1092630,18.44,2.02
2312,Magento,77,330790,6.23,8.9
2313,Instamojo,347,173777,5.06,8.59
2314,OpenCart,750,1700224,11.12,0.77
2315,Kartrocket,128,1398055,22.01,1.06
2316,StoreHippo,298,905783,8.03,4.95
2317,BigCommerce,705,951366,7.84,6.09
2318,StoreHippo,347,183501,15.27,2.75
2319,Volusion,795,1402670,21.2,7.17
2320,Weebly,334,634942,22.8,5.95
2321,Shopmatic,493,419566,9.46,3.25
2322,Volusion,130,1470654,6.99,0.25
2323,Shopify,718,169975,28.51,7.5
2324,Kartrocket,800,773503,11.52,2.15
2325,BigCommerce,954,1451906,26.33,8.34
2326,Magento,248,1464954,26.59,4.2
2327,Shopify,516,1725190,24.31,5.77
2328,Custom,175,1176103,9.22,8.73
2329,Volusion,492,398848,25.55,8.64
2330,Magento,720,1531177,24.23,3.72
2331,Weebly,291,216991,19.92,2.09
2332,WooCommerce,906,146952,13.43,7.75
2333,Zepo,21,1945790,11.56,4.33
2334,Weebly,777,383260,8.05,1.92
2335,Unicommerce,741,515806,17.74,9.04
2336,OpenCart,530,926058,19.63,1.98
2337,WooCommerce,932,1532179,13.98,0.26
2338,Squarespace,305,1769759,16.88,0.2
2339,Shopmatic,890,96015,14.09,6.22
2340,Martjack,32,152877,21.03,6.62
2341,Squarespace,627,1376059,27.53,3.11
2342,Kartify,517,1621741,9.1,3.2
2343,Custom,752,1757427,14.54,3.39
2344,Weebly,257,443922,8.52,6.8
2345,Kartrocket,113,1720357,20.62,0.58
2346,Paytm Mall,357,721088,23.22,9.29
2347,Unicommerce,800,974501,28.3,2.23
2348,Unicommerce,190,1595329,11.97,10
2349,WooCommerce,625,765768,28.76,1.72
2350,Kartify,680,1025601,6.58,7.72
2351,Zepo,643,441670,20.08,2.23
2352,Shopmatic,586,481739,6.43,0.81
2353,Instamojo,868,1744512,27.34,8.75
2354,PrestaShop,955,1385883,18.25,8.59
2355,Instamojo,486,1771654,21.73,4.04
2356,BigCommerce,647,661796,25.79,7.02
2357,Custom,162,789127,8.76,5.57
2358,StoreHippo,220,1400339,5.96,8.53
2359,Custom,199,1372846,26.97,3.15
2360,Kartify,733,1687790,12.87,5.24
2361,Weebly,383,90633,8.22,4.85
2362,Magento,498,1307302,16.71,3.54
2363,BigCommerce,584,1101893,19.96,8.91
2364,PrestaShop,490,357124,5.77,1.66
2365,Volusion,403,880547,11.87,1.5
2366,OpenCart,711,1815582,5.82,5.77
2367,Weebly,945,1928166,15.51,6.57
2368,PrestaShop,436,761323,27.38,1.95
2369,Unicommerce,844,1539423,29.57,3.91
2370,Custom,327,1803252,20.93,9.47
2371,Martjack,668,1466084,9.04,2.47
2372,Kartify,713,1551134,27.65,6.68
2373,Paytm Mall,386,1376224,17.91,7.4
2374,OpenCart,20,773953,8.84,4.48
2375,Custom,63,469876,28.04,9.38
2376,Unicommerce,758,1922204,23.94,7.37
2377,Magento,862,1950946,23.29,4.58
2378,BigCommerce,117,976109,22.73,5.69
2379,Shopmatic,739,1418108,10.01,6.93
2380,Kartify,284,1310945,10.28,5.92
2381,Custom,819,1678365,22.21,8.79
2382,WooCommerce,802,758669,10.49,3.57
2383,Dukaan,159,77043,15.97,3
2384,Instamojo,500,83635,24.55,2.14
2385,Instamojo,256,260387,24.6,0.38
2386,Paytm Mall,993,1179267,16.33,0.43
2387,Unicommerce,972,549730,24.8,8.7
2388,Instamojo,923,1918140,25.97,6.78
2389,Martjack,91,1056891,21.37,6.61
2390,Kartrocket,686,1900374,10.71,6.15
2391,PrestaShop,209,1192520,11.85,8.49
2392,Custom,287,777467,12.87,4.8
2393,Instamojo,340,505796,7.92,8.7
2394,Shopmatic,126,951699,11.83,3.59
2395,Martjack,251,1614154,10.24,9.27
2396,Custom,61,1047057,16.38,6.99
2397,Paytm Mall,721,1137812,27.71,2.57
2398,Shopify,902,1364870,7.61,5.64
2399,Dukaan,158,1472089,23.01,5.33
2400,Kartify,634,855855,22.18,1.38
2401,Paytm Mall,702,1627001,7.39,5.91
2402,StoreHippo,882,604280,28.06,3.15
2403,Zepo,292,1995548,19.21,0.52
2404,Martjack,500,1061942,14.09,9.49
2405,Shopify,435,165140,23.91,6.41
2406,Paytm Mall,525,225993,11.43,8.77
2407,PrestaShop,752,1744089,22.34,6.76
2408,Custom,744,1571161,5.99,3.57
2409,Kartify,872,903349,25.99,5.13
2410,Shopmatic,443,1434410,16.2,6.76
2411,StoreHippo,426,1394955,20.92,9.6
2412,StoreHippo,587,260047,10.53,2.54
2413,PrestaShop,409,1641986,21.93,8.75
2414,StoreHippo,361,336100,24.31,9.24
2415,Unicommerce,965,113879,16.83,6.7
2416,Zepo,633,632848,20.44,9.31
2417,OpenCart,952,1088939,16.41,3.98
2418,Squarespace,512,422454,27.35,9.53
2419,Shopmatic,211,774045,17.45,7.03
2420,BigCommerce,518,992164,26.05,0.42
2421,Kartify,841,1095533,25.03,9.07
2422,Weebly,731,1335844,15.26,4.84
2423,Dukaan,252,529280,10.75,4.6
2424,Magento,964,1606232,15.15,5.66
2425,Martjack,246,837600,25.66,1.49
2426,Zepo,390,357268,10.69,4.69
2427,Paytm Mall,158,1789833,18.11,8.31
2428,Martjack,875,720392,25.15,0.15
2429,PrestaShop,836,1413517,13.84,2.73
2430,Paytm Mall,168,1920302,21.06,0.02
2431,Martjack,134,1535619,11.14,4.16
2432,Instamojo,469,1888524,7.73,7.28
2433,Instamojo,82,1249399,24.86,7.99
2434,Weebly,123,604661,7.47,9.45
2435,Magento,870,172026,11.78,6.09
2436,Unicommerce,890,1128846,26.38,2.55
2437,Instamojo,687,977890,13.66,9.24
2438,BigCommerce,292,1331507,29.33,7.75
2439,BigCommerce,25,1818753,29.49,5.74
2440,Kartify,166,1163760,11.71,6.96
2441,Paytm Mall,203,557532,6.02,9.24
2442,Weebly,47,785053,22.63,7.12
2443,BigCommerce,981,612167,16.27,3.68
2444,Custom,569,1072560,7.52,7.13
2445,PrestaShop,138,361741,22.69,0.4
2446,Custom,312,1006636,5.78,3.86
2447,OpenCart,390,53626,26.75,4.06
2448,OpenCart,263,1708800,8.47,1.67
2449,Dukaan,599,1593971,8.18,0.23
2450,Magento,745,1857737,9.39,1.33
2451,Shopify,237,1704379,29.01,6.55
2452,Custom,196,258137,22.33,8.02
2453,PrestaShop,318,1678254,25.03,9.88
2454,Squarespace,695,984149,14.94,3.46
2455,Unicommerce,77,797320,13.41,5.99
2456,Kartrocket,288,1677008,10.86,9.37
2457,Kartify,327,194454,17.02,1.67
2458,Custom,589,1626889,18.8,7.18
2459,Kartrocket,307,486442,20.79,7.55
2460,Weebly,996,1440100,11.43,0.89
2461,OpenCart,124,304043,28.72,8.61
2462,Magento,247,693198,9.24,8.13
2463,Unicommerce,266,512927,29.14,0.33
2464,Weebly,719,670343,5.37,0.91
2465,Shopmatic,513,1486909,17.03,0.49
2466,Shopmatic,102,780070,13.33,3.35
2467,Weebly,205,970947,16.23,5.09
2468,Martjack,271,857827,19.27,5.32
2469,PrestaShop,374,1895733,15.89,2.68
2470,Kartrocket,769,1656325,15.37,9.12
2471,Squarespace,891,1356648,23.32,3.68
2472,Martjack,715,1663979,22.15,0.46
2473,Custom,815,160084,25.83,3
2474,Zepo,916,1064391,11.25,5.31
2475,Kartify,957,395876,20.24,4.08
2476,Dukaan,229,1079649,19.63,2.74
2477,Zepo,835,523006,14.24,1.31
2478,Custom,827,1440277,17.15,8.19
2479,Dukaan,628,907692,12.84,9.96
2480,Shopify,466,1782626,8.55,3.3
2481,OpenCart,479,837839,10.35,3.82
2482,PrestaShop,987,123568,7.64,6.18
2483,StoreHippo,491,1157136,22.08,7.18
2484,Dukaan,739,1014844,21.52,3.92
2485,Zepo,389,1247442,28.77,9.05
2486,Kartify,919,1249529,23.24,5.6
2487,StoreHippo,953,1840228,6.3,4.5
2488,Shopmatic,511,811058,27.11,6.47
2489,OpenCart,942,276024,26.57,9.53
2490,Weebly,156,1279351,16.08,7.95
2491,Kartrocket,386,1011858,19.65,0.4
2492,Unicommerce,931,141288,29.4,3.32
2493,BigCommerce,203,521678,18.31,4.71
2494,Dukaan,607,1479740,27.63,3.15
2495,BigCommerce,306,935733,7.08,7
2496,Magento,491,1872700,9.78,8.26
2497,BigCommerce,394,64390,16.02,7.31
2498,Paytm Mall,673,547619,19.62,9.89
2499,Instamojo,768,268547,25.41,2.73
2500,Instamojo,556,601595,29.71,8.75
2501,Kartrocket,530,277436,14.72,7.67
2502,Squarespace,821,275121,6.19,3.62
2503,Shopify,598,301063,25.03,7.34
2504,Dukaan,269,1123078,20.11,1.04
2505,Custom,939,1645350,9.96,7.89
2506,Weebly,529,1472533,17.37,5.32
2507,OpenCart,649,1792194,23.56,2.92
2508,Shopify,92,1811652,24.26,6.56
2509,Paytm Mall,301,278300,17.49,6.42
2510,WooCommerce,935,153920,12.63,2.09
2511,Zepo,979,1835430,29.34,0.3
2512,Squarespace,379,1068056,21.58,4.34
2513,OpenCart,29,1443488,15.21,5.7
2514,Paytm Mall,230,978252,12.01,8.77
2515,Paytm Mall,854,637073,23.28,9.28
2516,WooCommerce,171,650338,11.05,5.29
2517,PrestaShop,24,597026,9.29,7.54
2518,Unicommerce,214,124231,18.25,4.39
2519,PrestaShop,973,123606,12.25,7.46
2520,WooCommerce,302,1585093,20.72,2.05
2521,Shopify,483,1402382,7.95,3.71
2522,Weebly,132,1479033,21.37,6.34
2523,BigCommerce,290,1325945,12.08,0.18
2524,WooCommerce,182,1900131,5.01,7.22
2525,Shopmatic,479,543896,8.17,8.36
2526,WooCommerce,124,206688,28.34,3.99
2527,Weebly,712,545898,26.68,4.48
2528,WooCommerce,575,1371902,10.84,8.51
2529,Shopmatic,301,1975377,24.46,7.76
2530,Shopmatic,706,1066382,20.21,2.88
