Store_ID,Platform,Product_Count,Monthly_Revenue,Avg_Discount_%,Return_Rate_%
1776,OpenCart,838,50000.0,9.77,9.75
1777,BigCommerce,926,182664.0,18.75,26.13
1778,Weebly,58,501591.0,19.92,15.27
1779,Unicommerce,120,65802.0,14.19,14.92
1780,StoreHippo,394,302764.0,14.43,9.62
1781,PrestaShop,1172,50000.0,9.36,3.36
1782,BigCommerce,918,357185.0,24.42,23.68
1783,OpenCart,844,206217.0,7.06,7.87
1784,WooCommerce,1168,978673.0,26.44,6.11
1785,Kartrocket,250,159231.0,17.02,18.96
1786,Shopify,63,63804.0,7.59,20.93
1787,Unicommerce,124,241638.0,12.77,4.58
1788,Kartrocket,588,154226.0,5.22,13.75
1789,Shopify,1018,314529.0,25.08,5.57
1790,Dukaan,438,124126.0,11.75,19.51
1791,Shopify,168,50000.0,6.07,20.18
1792,Dukaan,1067,719914.0,16.72,15.66
1793,BigCommerce,258,69073.0,7.86,20.0
1794,Magento,43,329184.0,16.45,5.94
1795,Volusion,129,973182.0,14.54,33.42
1796,WooCommerce,302,145943.0,6.0,10.99
1797,Paytm Mall,100,1704517.0,14.51,16.8
1798,Instamojo,319,364987.0,14.19,6.3
1799,Dukaan,776,79679.0,15.44,26.3
1800,Instamojo,66,191196.0,10.84,20.34
1801,Custom,638,217602.0,18.32,10.39
1802,BigCommerce,57,174464.0,18.98,10.81
1803,Kartify,389,84148.0,11.24,12.14
1804,PrestaShop,625,360188.0,13.8,18.25
1805,Unicommerce,499,264886.0,7.5,4.99
1806,Kartrocket,140,236620.0,14.71,13.7
1807,Paytm Mall,184,131926.0,14.3,22.15
1808,Martjack,598,726232.0,4.56,23.23
1809,Dukaan,119,872487.0,14.02,8.91
1810,Magento,67,50000.0,6.7,9.19
1811,Paytm Mall,145,209870.0,15.68,8.37
1812,Magento,376,83349.0,16.44,14.93
1813,Instamojo,181,266791.0,9.03,19.6
1814,Zepo,394,143421.0,13.82,23.17
1815,Dukaan,751,669507.0,4.04,6.91
1816,WooCommerce,63,50000.0,12.43,28.48
1817,Zepo,716,102881.0,7.41,3.38
1818,Weebly,918,314887.0,8.56,16.15
1819,WooCommerce,128,182492.0,12.78,6.83
1820,Volusion,103,531549.0,9.84,16.53
1821,Volusion,531,50000.0,11.93,5.64
1822,Shopmatic,333,72695.0,17.26,13.89
1823,Squarespace,760,247168.0,8.92,16.55
1824,Paytm Mall,811,1087752.0,5.85,3.05
1825,Dukaan,86,2177181.0,8.97,1.11
1826,Weebly,163,50000.0,15.37,18.96
1827,PrestaShop,83,432505.0,18.8,5.24
1828,Magento,148,70482.0,24.55,20.22
1829,WooCommerce,62,292933.0,9.17,15.47
1830,Instamojo,58,169231.0,12.03,1.45
1831,WooCommerce,111,241775.0,1.55,7.9
1832,Kartrocket,95,65051.0,14.07,16.17
1833,PrestaShop,312,172284.0,14.35,9.18
1834,Dukaan,115,153792.0,5.28,10.03
1835,Martjack,889,264736.0,9.0,11.68
1836,Paytm Mall,641,426606.0,2.39,7.74
1837,StoreHippo,479,119212.0,3.41,11.67
1838,OpenCart,349,333515.0,23.17,24.93
1839,Kartify,115,337292.0,24.11,5.06
1840,Instamojo,134,481642.0,8.49,15.67
1841,Paytm Mall,33,73933.0,29.53,17.33
1842,Magento,114,426252.0,7.99,4.44
1843,Custom,611,77073.0,6.78,18.51
1844,WooCommerce,133,136833.0,14.38,15.42
1845,Zepo,491,124948.0,2.21,24.03
1846,Unicommerce,161,393022.0,13.89,17.27
1847,Squarespace,89,104894.0,14.08,15.85
1848,BigCommerce,287,58068.0,31.54,6.04
1849,BigCommerce,41,91553.0,29.92,23.51
1850,Kartrocket,195,88486.0,11.88,20.24
1851,Weebly,503,184755.0,8.8,14.66
1852,Weebly,470,150418.0,13.69,6.32
1853,Squarespace,93,789805.0,13.52,7.32
1854,Kartify,35,87898.0,18.16,6.1
1855,PrestaShop,230,172688.0,20.66,7.06
1856,Shopmatic,1101,2291178.0,8.68,17.77
1857,Zepo,693,118337.0,15.54,8.92
1858,Dukaan,987,92816.0,17.71,14.09
1859,OpenCart,256,1144393.0,22.81,14.41
1860,Shopify,45,73377.0,7.3,17.21
1861,BigCommerce,80,388590.0,13.5,9.73
1862,WooCommerce,156,86849.0,8.71,1.47
1863,BigCommerce,115,50000.0,20.33,27.49
1864,Unicommerce,119,55052.0,5.38,22.77
1865,Kartrocket,33,709065.0,7.2,13.22
1866,Shopify,76,100176.0,4.11,11.95
1867,Volusion,165,122816.0,5.48,7.9
1868,StoreHippo,597,226371.0,22.03,8.34
1869,Unicommerce,813,50000.0,12.35,18.09
1870,Kartify,230,652452.0,10.1,10.75
1871,Instamojo,116,195159.0,16.92,1.15
1872,Volusion,402,168905.0,5.54,12.16
1873,Kartrocket,221,105041.0,14.19,21.5
1874,WooCommerce,107,315957.0,13.81,16.88
1875,Shopify,533,306349.0,25.64,24.16
1876,Kartrocket,103,391722.0,15.67,8.9
1877,Unicommerce,184,50000.0,7.24,29.08
1878,Martjack,170,127380.0,10.76,6.77
1879,Weebly,272,1884510.0,31.06,3.85
1880,Unicommerce,171,70634.0,8.65,11.65
1881,Shopmatic,875,562992.0,10.38,8.83
1882,WooCommerce,130,50000.0,11.0,1.73
1883,Zepo,289,64879.0,3.13,14.94
1884,Squarespace,917,143819.0,32.27,10.96
1885,Paytm Mall,856,214101.0,12.47,12.52
1886,Instamojo,444,123429.0,21.22,4.04
1887,Unicommerce,417,676038.0,23.79,13.09
1888,PrestaShop,876,231008.0,10.45,16.18
1889,Squarespace,528,50000.0,19.01,1.02
1890,Kartify,89,72580.0,10.54,14.19
1891,Squarespace,101,189234.0,23.19,9.1
1892,Kartrocket,160,65457.0,22.79,9.79
1893,BigCommerce,678,50000.0,14.74,29.35
1894,Weebly,151,127884.0,2.87,3.33
1895,BigCommerce,1109,362435.0,17.88,18.11
1896,Dukaan,49,1033295.0,10.92,4.81
1897,Zepo,196,81681.0,22.47,22.05
1898,Kartify,72,52495.0,6.06,13.84
1899,Magento,115,222733.0,8.8,20.87
1900,Kartify,165,165372.0,6.21,14.47
1901,WooCommerce,434,110418.0,5.42,11.54
1902,Weebly,53,180595.0,8.7,20.83
1903,Kartrocket,219,114281.0,24.51,16.37
1904,Kartrocket,119,419017.0,15.02,19.99
1905,StoreHippo,701,50000.0,5.14,7.52
1906,Dukaan,938,850094.0,13.79,26.62
1907,Squarespace,73,349036.0,2.48,16.48
1908,Unicommerce,184,50000.0,10.72,20.1
1909,Martjack,475,548652.0,27.33,16.72
1910,Dukaan,118,384084.0,22.04,19.39
1911,WooCommerce,81,209176.0,22.73,13.2
1912,Squarespace,71,50000.0,7.74,8.68
1913,Volusion,111,50000.0,16.93,26.2
1914,Weebly,76,338229.0,22.86,5.33
1915,WooCommerce,97,71351.0,23.26,2.32
1916,PrestaShop,710,386788.0,4.83,24.8
1917,Unicommerce,104,294214.0,18.6,24.92
1918,Volusion,818,263478.0,14.11,0.55
1919,Kartrocket,54,50000.0,7.9,1.43
1920,Martjack,73,223073.0,5.88,13.68
1921,BigCommerce,30,395837.0,19.24,11.8
1922,Dukaan,191,99123.0,24.99,23.24
1923,Zepo,31,229758.0,9.68,21.39
1924,PrestaShop,493,50046.0,9.25,4.84
1925,Martjack,196,161462.0,28.9,16.34
1926,Magento,293,151105.0,7.46,21.72
1927,Squarespace,103,333622.0,7.64,19.84
1928,Volusion,31,175935.0,10.87,16.34
1929,Kartrocket,329,389179.0,7.14,32.55
1930,Dukaan,978,50000.0,3.52,23.93
1931,PrestaShop,404,50000.0,10.52,20.96
1932,Kartrocket,391,50000.0,19.35,13.79
1933,Shopmatic,651,169330.0,0.7,7.08
1934,Unicommerce,151,67901.0,17.05,3.75
1935,OpenCart,156,247709.0,9.03,16.5
1936,Weebly,162,304245.0,13.53,7.61
1937,BigCommerce,556,50000.0,12.1,22.81
1938,Custom,178,50000.0,10.51,16.64
1939,Weebly,119,71885.0,14.7,14.35
1940,Shopmatic,30,619158.0,9.22,4.65
1941,WooCommerce,1199,50000.0,24.75,16.76
1942,Kartify,162,366996.0,10.66,1.77
1943,Squarespace,32,50000.0,8.99,6.42
1944,Weebly,1113,403468.0,12.79,12.27
1945,Custom,337,373686.0,2.19,14.89
1946,OpenCart,324,52439.0,6.78,15.65
1947,Custom,541,153730.0,16.88,22.2
1948,Martjack,165,110838.0,18.84,25.86
1949,StoreHippo,37,50023.0,6.32,16.62
1950,Paytm Mall,73,58707.0,5.08,14.14
1951,Shopmatic,442,252003.0,9.84,22.24
1952,Paytm Mall,190,61321.0,6.57,5.18
1953,Martjack,47,50000.0,10.15,16.17
1954,PrestaShop,1111,432347.0,7.33,5.9
1955,Kartify,199,471699.0,15.81,7.7
1956,Shopmatic,576,242320.0,26.72,13.5
1957,Volusion,939,307457.0,8.0,13.65
1958,WooCommerce,273,207015.0,5.52,8.58
1959,BigCommerce,139,59662.0,28.22,8.07
1960,Shopmatic,1097,261036.0,11.72,12.41
1961,Shopmatic,70,134334.0,4.6,27.77
1962,Custom,164,145655.0,21.78,0.64
1963,Magento,31,50000.0,19.95,11.81
1964,Dukaan,476,196268.0,1.1,26.99
1965,OpenCart,587,200444.0,4.71,13.05
1966,Shopmatic,181,85348.0,20.26,11.73
1967,Custom,116,589888.0,28.05,17.46
1968,Martjack,866,596544.0,21.68,9.23
1969,WooCommerce,199,321722.0,8.67,7.17
1970,Squarespace,462,142697.0,10.89,14.56
1971,Shopmatic,146,380684.0,21.68,20.38
1972,Zepo,527,1627965.0,7.92,11.22
1973,Magento,291,155623.0,10.75,18.88
1974,BigCommerce,181,50000.0,13.88,2.77
1975,StoreHippo,194,317021.0,15.33,6.46
1976,Shopmatic,167,50000.0,15.88,24.1
1977,Volusion,1003,50000.0,4.77,16.99
1978,Dukaan,1066,174172.0,11.11,2.91
1979,OpenCart,505,167440.0,5.09,7.67
1980,Paytm Mall,817,406206.0,7.33,25.42
1981,Shopmatic,808,112415.0,4.48,9.03
1982,Custom,120,50000.0,7.92,21.3
1983,Paytm Mall,268,50225.0,22.82,5.83
1984,Martjack,703,82944.0,11.83,12.53
1985,BigCommerce,534,239126.0,4.74,13.25
1986,WooCommerce,431,50000.0,6.57,21.08
1987,Kartify,372,491019.0,23.64,15.19
1988,BigCommerce,349,345692.0,16.49,8.93
1989,Zepo,888,397696.0,25.96,4.53
1990,BigCommerce,97,50000.0,7.24,22.17
1991,Shopify,82,224565.0,5.21,9.26
1992,Zepo,516,164332.0,26.25,24.99
1993,OpenCart,303,168966.0,9.64,6.06
1994,Magento,1128,50000.0,15.23,4.1
1995,Dukaan,60,50000.0,14.95,14.5
1996,Zepo,32,50000.0,1.94,7.4
1997,Kartify,671,357159.0,6.18,9.24
1998,Instamojo,61,439249.0,18.39,19.22
1999,PrestaShop,827,698588.0,11.91,11.2
2000,Kartify,270,536550.0,10.26,10.6
2001,Dukaan,202,214789.0,11.98,14.55
2002,WooCommerce,556,823687.0,7.83,18.71
2003,Weebly,149,413621.0,8.66,17.75
2004,Instamojo,127,298916.0,13.38,21.9
2005,PrestaShop,180,155919.0,12.17,7.01
2006,Martjack,302,93966.0,7.62,2.01
2007,Shopmatic,139,112392.0,4.07,11.41
2008,Dukaan,84,204014.0,19.26,5.05
2009,BigCommerce,525,127113.0,13.17,5.72
2010,Weebly,74,510411.0,5.18,5.4
2011,Shopify,356,79394.0,12.92,9.52
2012,Custom,132,50000.0,18.69,26.89
2013,WooCommerce,107,50000.0,5.97,7.52
2014,PrestaShop,741,193620.0,15.81,6.1
2015,BigCommerce,225,615431.0,13.77,29.04
2016,Paytm Mall,909,77615.0,5.57,3.14
2017,Kartrocket,852,372454.0,10.68,15.8
2018,BigCommerce,194,124651.0,14.8,2.29
2019,Volusion,412,642268.0,12.2,1.04
2020,Magento,164,64352.0,25.27,14.2
2021,Kartrocket,270,50000.0,13.4,4.78
2022,Kartrocket,394,117075.0,13.37,15.11
2023,StoreHippo,99,50000.0,10.56,16.98
2024,Dukaan,119,729544.0,21.13,4.02
2025,Squarespace,47,53668.0,14.3,14.73
2026,Magento,434,67869.0,10.39,20.64
2027,PrestaShop,122,184478.0,27.93,7.28
2028,WooCommerce,484,168162.0,4.41,12.3
2029,OpenCart,475,191629.0,3.48,12.41
2030,BigCommerce,106,91959.0,15.07,16.66
2031,Instamojo,790,551232.0,6.3,19.2
2032,Volusion,81,169704.0,11.76,24.43
2033,Martjack,368,130920.0,1.87,2.75
2034,Paytm Mall,152,184237.0,13.59,23.16
2035,Custom,916,76738.0,23.84,17.67
2036,Kartrocket,223,50000.0,6.83,5.42
2037,Zepo,118,272330.0,26.1,22.62
2038,Martjack,785,249327.0,12.27,4.11
2039,Shopmatic,305,65827.0,15.45,19.35
2040,Instamojo,199,158603.0,28.29,11.64
2041,Shopify,179,558985.0,17.51,27.69
2042,Kartify,101,215519.0,9.31,14.49
2043,WooCommerce,821,195429.0,3.16,23.52
2044,Magento,450,870788.0,17.64,5.19
2045,Magento,51,79238.0,15.93,4.57
2046,Dukaan,782,52173.0,4.87,6.19
2047,StoreHippo,447,378614.0,6.87,12.19
2048,Zepo,483,244674.0,20.03,18.84
2049,Volusion,654,113796.0,3.64,18.21
2050,Unicommerce,78,107679.0,1.9,13.44
2051,Weebly,406,87423.0,4.87,15.62
2052,Paytm Mall,89,355892.0,15.58,5.76
2053,Custom,122,196796.0,7.92,11.28
2054,WooCommerce,131,181375.0,21.72,5.63
2055,Unicommerce,819,322377.0,25.28,22.17
2056,Zepo,65,50000.0,13.99,8.75
2057,Martjack,63,183224.0,5.11,5.16
2058,Paytm Mall,1198,50000.0,23.09,15.87
2059,Weebly,549,209137.0,4.87,17.43
2060,Dukaan,36,253429.0,17.2,27.07
2061,Shopmatic,525,472491.0,24.12,12.77
2062,BigCommerce,142,267211.0,11.43,8.14
2063,StoreHippo,153,106156.0,15.75,13.04
2064,Kartrocket,119,76273.0,4.68,5.91
2065,Shopify,340,157596.0,3.88,7.64
2066,Magento,62,381320.0,12.16,22.45
2067,Magento,177,198685.0,2.46,22.28
2068,PrestaShop,552,50000.0,17.82,19.42
2069,Dukaan,146,285248.0,17.3,3.33
2070,WooCommerce,426,317044.0,11.95,11.51
2071,OpenCart,601,201719.0,18.5,4.09
2072,Weebly,96,1946978.0,10.79,17.9
2073,StoreHippo,384,135675.0,9.6,9.5
2074,PrestaShop,64,289210.0,20.41,11.0
2075,Zepo,304,50000.0,12.82,4.47
2076,Dukaan,62,84788.0,8.04,19.26
2077,Kartify,369,243730.0,28.96,9.38
2078,Zepo,208,600843.0,13.54,12.58
2079,Dukaan,188,182507.0,16.13,22.22
2080,Instamojo,1146,185146.0,6.72,17.7
2081,Dukaan,152,354399.0,19.66,11.41
2082,PrestaShop,386,67916.0,5.12,1.75
2083,Squarespace,63,50000.0,0.94,2.66
2084,OpenCart,390,339734.0,21.81,14.93
2085,Zepo,572,145644.0,20.53,2.46
2086,Shopify,361,91476.0,12.56,14.15
2087,Shopmatic,87,298184.0,12.2,19.85
2088,Dukaan,487,82330.0,14.26,19.74
2089,Dukaan,932,149021.0,9.66,29.6
2090,Squarespace,32,302029.0,9.81,29.74
2091,Kartrocket,393,96075.0,7.57,2.69
2092,Shopify,1189,114756.0,11.47,6.37
2093,Weebly,126,312128.0,3.2,9.82
2094,OpenCart,1187,227881.0,15.37,7.12
2095,Unicommerce,399,256458.0,13.15,7.18
2096,Martjack,35,162675.0,21.67,7.9
2097,Unicommerce,1134,107244.0,11.29,4.59
2098,PrestaShop,85,129811.0,8.9,25.37
2099,Shopify,107,50000.0,16.66,13.61
2100,Shopify,959,1070723.0,5.26,7.37
2101,BigCommerce,1156,58125.0,8.96,19.73
2102,Shopmatic,1146,83100.0,11.66,3.45
2103,Instamojo,74,117972.0,30.88,5.16
2104,Paytm Mall,413,50000.0,14.5,3.08
2105,Instamojo,79,260175.0,3.03,11.74
2106,Custom,246,675065.0,15.09,10.7
2107,Squarespace,1174,192729.0,18.92,11.85
2108,Shopify,132,154846.0,17.16,24.83
2109,Squarespace,216,399940.0,16.88,18.82
2110,Kartify,157,91977.0,2.4,4.26
2111,Squarespace,120,50000.0,18.11,22.76
2112,Paytm Mall,142,50000.0,7.85,8.49
2113,Unicommerce,57,321365.0,22.93,16.85
2114,StoreHippo,120,336928.0,10.22,11.44
2115,Magento,1198,563594.0,7.57,13.37
2116,Shopmatic,83,1067840.0,13.86,25.19
2117,Paytm Mall,135,293367.0,27.57,18.96
2118,Custom,543,262770.0,8.8,27.71
2119,Paytm Mall,48,318251.0,3.85,12.98
2120,Martjack,98,304768.0,13.87,12.17
2121,Weebly,516,1628775.0,12.41,23.69
2122,Dukaan,99,50000.0,19.36,13.65
2123,BigCommerce,72,50000.0,10.21,7.93
2124,OpenCart,80,97112.0,17.19,11.65
2125,WooCommerce,59,809083.0,9.51,12.31
2126,Martjack,1145,110675.0,8.12,13.01
2127,Shopify,936,67680.0,3.53,15.47
2128,Unicommerce,82,2020893.0,5.86,15.6
2129,Magento,487,150369.0,7.77,22.71
2130,Volusion,160,312003.0,26.06,11.37
2131,Squarespace,298,87932.0,21.01,5.91
2132,Unicommerce,262,178411.0,27.91,9.5
2133,Dukaan,816,334106.0,10.26,11.94
2134,Kartrocket,80,564563.0,5.17,2.4
2135,Paytm Mall,147,530298.0,15.51,18.19
2136,Squarespace,159,113965.0,11.49,16.84
2137,StoreHippo,365,200428.0,14.09,16.6
2138,BigCommerce,142,417599.0,11.06,15.07
2139,Magento,311,481814.0,4.69,11.09
2140,StoreHippo,676,99633.0,22.27,12.02
2141,StoreHippo,90,175525.0,13.84,21.63
2142,Volusion,76,381084.0,7.48,5.48
2143,StoreHippo,615,326355.0,6.49,12.39
2144,OpenCart,504,243307.0,27.9,5.95
2145,WooCommerce,47,94481.0,21.45,12.82
2146,Paytm Mall,238,412878.0,13.59,11.06
2147,OpenCart,224,241500.0,8.41,16.93
2148,Unicommerce,170,204596.0,17.36,16.57
2149,BigCommerce,1157,86851.0,5.42,27.58
2150,Kartify,591,50000.0,3.02,15.78
2151,Kartrocket,142,50000.0,5.91,3.91
2152,Kartrocket,112,126864.0,18.24,10.86
2153,Kartrocket,576,381814.0,10.45,9.66
2154,Dukaan,31,50000.0,9.21,25.26
2155,OpenCart,73,96500.0,14.63,24.41
2156,StoreHippo,1009,110408.0,5.78,14.95
2157,Magento,192,179592.0,18.51,8.83
2158,Weebly,843,914694.0,11.36,10.13
2159,Volusion,318,50000.0,20.5,11.45
2160,OpenCart,190,66290.0,22.81,8.33
2161,OpenCart,684,58500.0,4.82,9.3
2162,Magento,699,172399.0,10.24,12.42
2163,Dukaan,33,76459.0,13.11,13.98
2164,Paytm Mall,31,50000.0,1.99,12.34
2165,Unicommerce,533,408694.0,11.08,9.25
2166,Kartrocket,148,56293.0,16.84,18.15
2167,Kartify,212,96118.0,0.81,16.43
2168,OpenCart,110,94632.0,8.37,7.33
2169,BigCommerce,70,83896.0,11.94,13.97
2170,Kartrocket,433,540742.0,11.29,3.96
2171,OpenCart,61,50000.0,19.42,9.11
2172,Dukaan,453,544273.0,18.52,27.17
2173,Shopify,179,50480.0,14.48,17.23
2174,Instamojo,921,50000.0,27.91,10.48
2175,PrestaShop,484,65441.0,18.9,11.38
2176,BigCommerce,31,453175.0,5.55,2.79
2177,WooCommerce,1093,93774.0,5.15,8.91
2178,Squarespace,140,383225.0,1.72,10.07
2179,Instamojo,100,411370.0,3.75,9.37
2180,Unicommerce,38,81320.0,14.21,15.09
2181,Weebly,165,265774.0,4.88,23.59
2182,OpenCart,735,121108.0,5.9,12.29
2183,Volusion,443,87946.0,15.6,11.71
2184,Magento,1153,134615.0,18.5,21.99
2185,BigCommerce,1186,188869.0,6.8,1.53
2186,Paytm Mall,397,128051.0,8.85,19.84
2187,Dukaan,303,61228.0,20.6,30.72
2188,Kartify,473,120253.0,25.12,10.16
2189,Magento,622,127755.0,8.94,16.6
2190,Instamojo,367,50000.0,30.58,15.54
2191,Instamojo,157,396435.0,5.12,14.59
2192,Magento,589,175036.0,2.61,19.25
2193,Instamojo,118,214745.0,14.93,7.8
2194,Magento,545,236289.0,18.27,20.37
2195,Custom,976,254002.0,2.7,13.31
2196,Custom,1079,394950.0,15.83,8.06
2197,Unicommerce,220,81745.0,24.83,18.82
2198,Zepo,465,157922.0,19.67,19.61
2199,Custom,155,144033.0,25.33,2.92
2200,Volusion,81,467081.0,18.86,9.16
2201,Custom,522,184574.0,6.0,21.86
2202,Martjack,126,409469.0,8.13,19.98
2203,Squarespace,585,549079.0,28.63,9.53
2204,Kartify,122,50000.0,10.69,20.72
2205,Squarespace,768,183520.0,16.47,20.97
2206,Zepo,60,50000.0,12.78,14.7
2207,Kartrocket,340,246570.0,14.27,16.56
2208,WooCommerce,1175,701643.0,9.93,16.56
2209,Squarespace,103,100099.0,18.66,18.84
2210,Zepo,364,103169.0,16.46,11.63
2211,StoreHippo,789,228265.0,3.09,5.78
2212,Kartify,140,270791.0,12.84,13.89
2213,Magento,229,670192.0,18.99,25.7
2214,Zepo,61,196738.0,6.0,27.48
2215,BigCommerce,44,315371.0,8.07,10.31
2216,StoreHippo,174,133224.0,7.87,10.36
2217,Zepo,977,139947.0,19.35,5.23
2218,PrestaShop,173,257569.0,1.67,2.34
2219,Magento,161,233871.0,26.82,20.06
2220,PrestaShop,860,322988.0,9.01,21.76
2221,Zepo,633,137304.0,19.53,16.98
2222,Shopmatic,529,1234749.0,28.23,10.29
2223,WooCommerce,79,139916.0,17.93,14.44
2224,Dukaan,116,50000.0,4.72,8.32
2225,Unicommerce,43,380255.0,19.13,22.43
2226,Kartrocket,1177,334091.0,19.66,5.37
2227,StoreHippo,710,735095.0,11.25,14.46
2228,Zepo,198,241084.0,25.56,16.89
2229,OpenCart,153,50000.0,10.02,19.8
2230,StoreHippo,103,145412.0,12.69,11.35
2231,Shopmatic,515,375214.0,9.58,12.18
2232,Dukaan,119,287198.0,6.96,11.87
2233,Squarespace,55,118039.0,3.9,25.7
2234,Kartify,48,423635.0,26.76,21.37
2235,BigCommerce,463,216485.0,18.72,20.34
2236,StoreHippo,399,50000.0,13.35,29.22
2237,StoreHippo,109,410165.0,10.92,10.58
2238,Instamojo,914,242441.0,14.17,18.03
2239,Paytm Mall,406,50000.0,7.83,14.59
2240,PrestaShop,34,123485.0,7.91,13.85
2241,WooCommerce,181,188451.0,8.43,13.26
2242,Shopmatic,57,391181.0,4.62,15.21
2243,Volusion,43,126192.0,1.37,23.52
2244,OpenCart,111,50000.0,13.16,21.32
2245,Custom,218,316405.0,25.85,23.48
2246,Unicommerce,275,116841.0,10.62,18.02
2247,Weebly,187,138215.0,9.94,20.58
2248,Instamojo,32,461311.0,7.33,7.19
2249,StoreHippo,281,1278204.0,6.53,2.78
2250,Zepo,361,431600.0,16.75,2.33
2251,Kartrocket,199,159156.0,5.94,11.09
2252,BigCommerce,382,1086383.0,6.8,11.1
2253,Shopify,996,89277.0,15.26,19.84
2254,WooCommerce,185,223367.0,8.18,12.41
2255,Instamojo,597,50000.0,7.65,10.18
2256,Kartrocket,457,84538.0,12.92,20.21
2257,Shopify,418,217670.0,12.01,0.65
2258,Magento,58,157063.0,10.2,12.39
2259,PrestaShop,146,175636.0,16.65,3.47
2260,Weebly,559,117074.0,9.94,7.78
2261,WooCommerce,165,156758.0,13.72,16.66
2262,Magento,1157,204711.0,4.14,21.64
2263,Weebly,557,513714.0,16.38,24.26
2264,Kartrocket,577,301803.0,4.22,10.31
2265,StoreHippo,1083,108733.0,18.1,13.42
2266,Weebly,460,68432.0,14.28,17.38
2267,OpenCart,601,350919.0,0.66,26.17
2268,Zepo,369,101565.0,11.01,11.98
2269,Volusion,114,875843.0,9.22,9.69
2270,Custom,219,174573.0,12.86,10.78
2271,Kartrocket,214,300226.0,7.93,12.77
2272,StoreHippo,59,108068.0,4.28,5.58
2273,Zepo,195,121115.0,16.69,11.12
2274,Magento,130,117306.0,23.84,23.27
2275,WooCommerce,189,160756.0,17.52,7.27
2276,WooCommerce,71,88715.0,13.03,17.61
2277,Dukaan,992,50000.0,16.75,23.27
2278,Dukaan,118,370942.0,14.21,10.53
2279,Instamojo,388,259039.0,18.37,8.6
2280,Custom,38,220601.0,18.67,22.14
2281,WooCommerce,56,676961.0,8.99,11.31
2282,OpenCart,520,623291.0,9.02,6.28
2283,Zepo,823,293786.0,33.07,15.27
2284,StoreHippo,128,170760.0,13.48,9.85
2285,Kartify,117,50000.0,10.93,20.68
2286,Volusion,106,215492.0,36.63,17.78
2287,Martjack,588,50000.0,21.19,15.26
2288,Martjack,94,89257.0,20.06,30.89
2289,BigCommerce,815,66095.0,18.07,4.59
2290,Shopmatic,174,50000.0,8.18,22.58
2291,Magento,69,173449.0,8.5,26.23
2292,PrestaShop,167,82996.0,14.34,11.0
2293,Shopmatic,352,130582.0,25.28,10.78
2294,Weebly,606,107253.0,6.97,23.53
2295,Squarespace,1096,50000.0,10.49,8.29
2296,StoreHippo,150,50000.0,32.74,16.79
2297,Squarespace,106,60301.0,14.36,16.75
2298,Custom,184,105377.0,22.86,13.37
2299,Shopify,379,367129.0,8.13,10.47
2300,Magento,179,101013.0,12.14,17.43
2301,Squarespace,1024,141844.0,12.07,20.47
2302,BigCommerce,157,148100.0,14.18,1.56
2303,OpenCart,400,216401.0,8.62,6.86
2304,Shopmatic,635,50000.0,5.84,12.55
2305,PrestaShop,103,570189.0,16.14,9.13
2306,Kartrocket,377,124724.0,11.09,2.16
2307,Volusion,666,356634.0,10.3,7.59
2308,Instamojo,326,1304063.0,2.72,11.13
2309,Kartrocket,176,244481.0,11.15,6.51
2310,Magento,466,107493.0,5.54,8.5
2311,BigCommerce,494,209328.0,15.82,8.48
2312,Volusion,33,73309.0,7.17,20.45
2313,Kartrocket,40,75525.0,11.18,14.3
2314,OpenCart,125,50000.0,4.56,14.86
2315,Dukaan,80,147961.0,2.02,21.19
2316,Custom,113,386125.0,19.59,4.96
2317,Zepo,131,57585.0,9.51,18.22
2318,Unicommerce,34,782984.0,12.16,14.85
2319,Zepo,520,54056.0,8.68,13.77
2320,Unicommerce,1061,141196.0,15.27,17.74
2321,Shopify,682,75987.0,19.89,8.75
2322,Shopmatic,427,55379.0,22.33,21.13
2323,Weebly,1052,257302.0,11.33,11.01
2324,Paytm Mall,832,1349199.0,15.94,10.02
2325,Custom,129,50000.0,12.96,1.79
2326,Paytm Mall,194,297240.0,27.74,11.53
2327,PrestaShop,593,719066.0,15.87,12.64
2328,Custom,82,125130.0,15.96,9.52
2329,Weebly,148,50000.0,12.61,6.28
2330,StoreHippo,144,705509.0,11.4,10.03
2331,Squarespace,72,75648.0,10.34,18.13
2332,StoreHippo,253,55108.0,15.55,11.54
2333,Shopify,152,330581.0,20.47,24.53
2334,BigCommerce,349,197792.0,18.04,17.5
2335,Zepo,973,67321.0,20.96,16.36
2336,Shopify,1035,71978.0,15.74,13.14
2337,Custom,87,224977.0,8.39,24.13
2338,Paytm Mall,163,169227.0,20.27,9.84
2339,WooCommerce,171,171907.0,29.97,3.99
2340,Squarespace,672,73935.0,13.19,7.53
2341,Unicommerce,159,307297.0,23.27,4.75
2342,PrestaShop,258,191532.0,34.05,11.0
2343,PrestaShop,44,50000.0,8.57,18.81
2344,Kartify,66,152352.0,15.31,9.74
2345,Kartify,165,206402.0,6.13,16.16
2346,Paytm Mall,155,125853.0,13.99,17.23
2347,Unicommerce,177,137147.0,20.05,26.33
2348,Kartrocket,523,253857.0,9.74,8.49
2349,StoreHippo,256,1281015.0,20.32,14.84
2350,Kartify,273,454373.0,7.84,8.2
2351,Magento,151,50000.0,2.05,22.2
2352,Unicommerce,38,141169.0,2.72,21.86
2353,PrestaShop,125,208550.0,23.88,6.63
